Unnamed: 0;idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;lat1;long1;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;lat_2;long_2;cleaned_nama_usaha;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;cleaned_alamat;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc;flag_shadow;is_perorangan;is_kurung;status_perusahaan;alamat_cleaned;RT;RW;is_in_perumahan;is_in_pasar;flag_notes;id_rtrw;latitude;longitude;is_gced_alltime;is_gc_hari_ini
13431;55153019;LOGAM MULIA CELL <FARIZKI HARIAJI>;Kandilo plaza, RT 1/RW 1;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImFKL0FuWXNlTkdUVGs0Y0pQd2x3ZHc9PSIsInZhbHVlIjoiVkpFTTd4Yit3Mlh1VkxlMkVUWEJTQT09IiwibWFjIjoiN2JlNjE3N2U1OTVkNTFlNmFjZDQ5MzcyMTU2OTFmZmYxY2ZjNTliODRjM2MwNmY4YzRmODIzN2U3NTRhYzM3YiIsInRhZyI6IiJ9;;[Kegiatan Usaha: Menjual handphone dan spart part handphone, Kategori: G, KBLI: 47414];;;;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;logam mulia cell farizki hariaji;0;0;0;;;kandilo plaza rt 1 rw 1;;47;logam mulia cell farizki hariaji kandilo plaza rt 1 rw 1 kbli47;1;0;1;1;Aktif;Kandilo plaza RT 1RW 1;1;1;;;NAIK 0702 - 15.15 WITA;6401040004_1_1;-1.92182;116.201222;0;0
305;153218;RINDANG, PT;Jl. Hos. Cokroaminoto No. 61;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ino4MDQxbEN6Z1FmZFc2WWxkOTAyYWc9PSIsInZhbHVlIjoibWRYU1dwTGZ5RTE5dkROajR0aTQ2UT09IiwibWFjIjoiNzM5NzhiMDU4ZjhlMTUxNmYwZWRiZTc0YjRkMTU2MTNiNmUwZjRlNjA4NzYyYzk4ZWU3M2IxOWMxMjA4Mjg4NCIsInRhZyI6IiJ9;;[Kegiatan Usaha: KONSTRUKSI SIPIL, Kategori: F, KBLI: 42101];;;45990;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;rindang;1;1;1;RINDANG, PT;JL HOS. COKROAMINOTO NO 61;jl hos cokroaminoto no 61;4;42;rindang jl hos cokroaminoto no 61 kbli42;1;0;0;0;Aktif;Jl Hos Cokroaminoto No 61;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9164426;116.1935221;0;0
8189;3046700;RARITA PETRO MAKMUR JAYA;DR. CIPTO MANGUNKUSUMO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImhTNU1hR1ptVjE5OTRpbmZCUC9xb1E9PSIsInZhbHVlIjoiUFowclM2Z09XVWtrSVRFZHRNdlVjQT09IiwibWFjIjoiNGRiZmI2MTllZmI2Mjc0NjAwZTlhMDQ5YmE2ZDA1NzYxMmZhNjU3MmZiOGUxZWQzOWU1Mjc1OTE5ZTg1ZWQwOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47779];;;46006;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;rarita petro makmur jaya;0.896756063;1;1;RARITA PETRO MAKMUR JAYA;JALAN DR. CIPTO MANGUNKUSUMO NO.41 GANG RAWA SARI;dr cipto mangunkusumo;180;47;rarita petro makmur jaya dr cipto mangunkusumo kbli47;1;0;1;0;Aktif;DR CIPTO MANGUNKUSUMO;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9005916;116.1846619;0;0
882;2909546;ANDHIKA LINES;JL KH AGUS SALIM GG SWADAYA NO NO 48 RT.01 RW.05, TANAH GROGOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkRGdFBtcmdWTlN5UGJTWHhIY2o3TEE9PSIsInZhbHVlIjoiTCtOdnZ3Z0xKakpKS01WSXZHOG5CZz09IiwibWFjIjoiNWJmMGZiMDg0YjRhZTgxN2Y5MGIzNmY0MGY0NDUzMDYwMjIyNzllMDJjOTRjNGJlNzM1OTVhN2YxY2NmODVkOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: JASA ANGKUTAN LAUT, SHIPPING AGENCY, Kategori: H, KBLI: 52297];;;45771;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;andhika lines;0.854548181;1;4;PT ANDIKA LINES;JLN AGUS SALIM GG SWADAYA;jl kh agus salim gg swadaya no no 48 rt 01 rw 05 tanah grogot;11;52;andhika lines jl kh agus salim gg swadaya no no 48 rt 01 rw 05 tanah grogot kbli52;4;0;1;0;Aktif;JL KH AGUS SALIM GG SWADAYA NO NO 48 RT01 RW05 TANAH GROGOT;1;5;;;NAIK 0702 - 15.15 WITA;6401040004_1_5;-1.91499;116.187511;0;0
12218;29426579;SANTOSO;DR. CIPTO MANGUNKUSUMO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlMvT0w2bkthczRkVGV2ZllCUGFQM2c9PSIsInZhbHVlIjoiRUZNMVFsMDRmaVJuVy8zWkN6cWoxZz09IiwibWFjIjoiZTRkNWZhOTFhYTBkOGVhMjQ2ZDJjYTFhYmYxNmFmMWNlNGI2MjkxZTE3Yzc3ZmVmMGJiM2U1YzFhZGEzMjQ4MyIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: -, KBLI: 01131]; [Kegiatan Usaha: -, Kategori: -, KBLI: 47111]; [Kegia...";;;46006;;OSS - Perorangan;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;santoso;0.847778446;1;1;MEI DARWIN SIHOMBING;JL. DR. CIPTO MANGUNKUSUMO;dr cipto mangunkusumo;536;1;santoso dr cipto mangunkusumo kbli01;1;0;1;0;Aktif;DR CIPTO MANGUNKUSUMO;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9005916;116.1846619;0;0
1071;97335626;SALON DEWI;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlN1bU1JSmw5WUJTRE1OYjZiRVozaEE9PSIsInZhbHVlIjoicm14R0JpcGR5c1BBT2IxdTJoL0VDZz09IiwibWFjIjoiZTQ4NThiNjc4ODU2YWNjNjM5MmFkZWNlN2E0ZWM2NTdmNGYxZjcwOTIzMzFkNzBmMzI3NDI0YTQzZGJmMTYxMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: SALON KECANTIKAN, Kategori: S, KBLI: 96112];;;45977;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;salon dewi;0.857075467;1;1;ANY SALON;KANDILO PLAZA;kandilo plaza;13;96;salon dewi kandilo plaza kbli96;1;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1079;97335622;ANY SALON;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlRlQ1V6MWlxVGNQVkJnTnRtRnNaMUE9PSIsInZhbHVlIjoibFh6ZE5sdTNlbldZc2tqQTZ1dXdFZz09IiwibWFjIjoiNDMyNDNjMDhhODE1N2ExYjMwYWRjOWZmMjNiMWQwNWUxMDI2MGQ5OGYyZWI3NGI3MmRmMGE4ZWY5ZDhmZDg3MCIsInRhZyI6IiJ9;;"[Kegiatan Usaha: -, Kategori: S, KBLI: 96111]; [Kegiatan Usaha: SALON KECANTIKAN, Kategori: S, KBLI:...";;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;any salon;0.857075467;1;4;SALON DEWI;KANDILO PLAZA;kandilo plaza;13;96;any salon kandilo plaza kbli96;4;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1209;97335629;TOKO EMAS AIDA;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlR3ZkdhVlJtVDdoK2YzS01lVWtqN0E9PSIsInZhbHVlIjoiSUpCUlI3SFN6ZDJBMVRYMldHUDRSZz09IiwibWFjIjoiYWU5YTQ4ZGQ0NWZmN2U3MTg0Y2IwOGMyNjNjZGY4ZjVkNTllNjYyOWEwYTE2MDVjMGYwZWMxNDRlMWU1Yjk1ZiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47735];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;emas aida;0.841868295;1;1;TOKO EMAS H.BUHARI;KANDILO PLAZA;kandilo plaza;14;47;emas aida kandilo plaza kbli47;1;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1210;97335663;TOKO EMAS H.BUHARI;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjRsQytLYlBhREtnaGdWZDFwUlBaMFE9PSIsInZhbHVlIjoiV1ZiZWYzSllGeEVoZTgzUmxaQkdtUT09IiwibWFjIjoiMTNjNWNkYTMzMWM1ZTA1OWFmMjViYTQ0MDY5Mzc5NDUyYThiNjA0NTk4MmE0OGFlZWI0MTNhYWI1ZmE2MTEyYyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47735];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;emas h buhari;0.841868295;1;4;TOKO EMAS AIDA;KANDILO PLAZA;kandilo plaza;14;47;emas h buhari kandilo plaza kbli47;1;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1253;97335627;AMEL SALON 2;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImordDJBL1E3NkVpU3c4alMveTB5dFE9PSIsInZhbHVlIjoidGZjTHh3eC8rKzBYaDFZYlVJNEczZz09IiwibWFjIjoiZjJiNDQ0YWFmMzJhYzBiNjY2ZmZhMDVjZTVlYzQyZDRiM2M4ZTVjYTAyYmI2OGVkOTM4ODU5YmM3MTZkY2U4OSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: S, KBLI: 96112];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;amel salon 2;0.992212962;1;1;SALON AMEL;KANDILO PLAZA;kandilo plaza;15;96;amel salon 2 kandilo plaza kbli96;1;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1255;97335624;SALON AMEL;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjBZWGNhdlBXRU9PVmZpZFozdFVCWVE9PSIsInZhbHVlIjoibk9NMGdkQ29rSzY4MXBuajZrUy8yQT09IiwibWFjIjoiYmVkNmE5MDBkNTU5ZjgyMDZhNTQyOWMyMzliMjJlNTZkMzI1YzVjMGNlN2NiODA0NTMyZGQ3NzhjNzZlNmE2ZiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: S, KBLI: 96111];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;salon amel;0.992212962;1;4;AMEL SALON 2;KANDILO PLAZA;kandilo plaza;15;96;salon amel kandilo plaza kbli96;4;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1321;97335628;TOKO SERUMPUN;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InZlcm9aOWVNZjhnZ0ZYeVFoZkI5RGc9PSIsInZhbHVlIjoiclVLaDR4RE4zaGJOMWVhRWV3Q01kdz09IiwibWFjIjoiNDJjMWUyZjI3NjdmMWY2NmQ2M2ZiZWJjMTMyZGM0NjZjOTZlMjkyN2FjMTdjOTk3NWZlZWU5Y2I3NGI4Y2ZhMyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47530];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;serumpun;0.825484809;1;1;TOKO EIGER;KANDILO PLAZA;kandilo plaza;16;47;serumpun kandilo plaza kbli47;1;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1331;97334453;TOKO EIGER;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InQ5TjY4NndxSjBub25LNmlxMGdtNHc9PSIsInZhbHVlIjoicGtDREprN21PODFiVXFCbVNSbTU5Zz09IiwibWFjIjoiNjJmNTk2ZWVkN2U1OTA5MDA5OGM1N2Y0ZTM1NDg0NmE4ZDQ5ODg1MWJmYjcwZTE0MzkyNDJmMDY5ZmQyODZiNCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47711];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;eiger;0.825484809;1;4;TOKO SERUMPUN;KANDILO PLAZA;kandilo plaza;16;47;eiger kandilo plaza kbli47;4;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1483;97335662;TOKO SETIA 2 (H.MUSAHIDA);KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ik5RRkh5YlIzQllGcFZFamFaYVZudWc9PSIsInZhbHVlIjoiUTJ3OFc0S0lzU3doanQxVXNTZ2dvUT09IiwibWFjIjoiNjJjZjRhMTVmZWNlY2RmZDA2NTkyM2JlNTZiOTM0OWRiZGVmZTk4YzIyMDdmNzY3NTE5YTBiYTQyNTA2ZDZmOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47735];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;setia 2 h musahida;0.859179348;1;1;TOKO SETIA 1;KANDILO PLAZA;kandilo plaza;17;47;setia 2 h musahida kandilo plaza kbli47;1;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1494;97335278;TOKO SETIA 1;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Im5KZit2aGZXT0licGRmVUZMTFMxY3c9PSIsInZhbHVlIjoiL0drUXNxTXMzeWI5YUpJMmthUDhhZz09IiwibWFjIjoiMzBmMmRjNzAyZmM0Yzc1ZTRhYzNmOGM1ZWM0YzE0ODFiNDY0YzE3YjRmMDFjNDQ4NjEzMmQ1MzQ0OTU1NDBiNyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47735];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;setia 1;0.859179348;1;4;TOKO SETIA 2 (H.MUSAHIDA);KANDILO PLAZA;kandilo plaza;17;47;setia 1 kandilo plaza kbli47;4;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1590;97335635;ASYKIN CELL 2;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ilk0VjhaQi9JNHN4VGduMWMyR0c5QkE9PSIsInZhbHVlIjoicWxGK0ZKSFhVYklmTjZ3QjVVb2hoUT09IiwibWFjIjoiYjQ4MGRkN2ViMGNkNGZhY2QwN2NmZmYzY2RlNDBkNTQ1ZGU5MjQ0NjRkNDc1NzU1NDIwZDk0Njk1NjYyNTE4YiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47774];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;asykin cell 2;0.900062414;1;1;F CELL 3;KANDILO PLAZA;kandilo plaza;18;47;asykin cell 2 kandilo plaza kbli47;1;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1600;97335233;F CELL 3;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InhTYnd5U0FDdVhTOUpsQXcrbUh1Ymc9PSIsInZhbHVlIjoiZnVKSjVkRS9wT1VEcW8wK3pUOHFuUT09IiwibWFjIjoiMzU5Mjg1Y2YzNjg4MTgwNWI1NGM2NzExYmY2ZGMzYzcxNThjMTIxY2EyOWFkZTk4ZDIxZTZkOGMwZGVhMjU3NCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47414];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;f cell 3;0.900062414;1;4;ASYKIN CELL 2;KANDILO PLAZA;kandilo plaza;18;47;f cell 3 kandilo plaza kbli47;4;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
3300;97341309;PRAKTEK BIDAN;JALAN ANDEN OKO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlVkZC9YSlZrb3YwYVZrdjVzNW5hWEE9PSIsInZhbHVlIjoiclZhelNOVzd6WGdHd0pCUm45MFdDUT09IiwibWFjIjoiNzZlMmEwNjI0OTBiYWNkMGU2MWM0NTAzMTVjODY4ZWJhMGU1ZWRkYmRmZDRkMDQ5ZWQ5YzFiNjc4ZmQzM2Q0YSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: Q, KBLI: 86901];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;praktek bidan;0.936656743;1;1;PRAKTEK BIDAN (JAMILAH);JALAN ANDEN OKO;jalan anden oko;33;86;praktek bidan jalan anden oko kbli86;1;0;1;0;Aktif;JALAN ANDEN OKO;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9058805;116.1987919;0;0
1965;97334630;TOKO SINAR BARU;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImRsZDNmK01NaUUxajdENTc1QzV1K2c9PSIsInZhbHVlIjoiSkthUEZDT1A3MDkwVzIyTGlUSVhFUT09IiwibWFjIjoiMGM4NTk1NmRjYjE1NmZlN2IwN2Q5NGU2YWIyNDhkZTcxN2RkMmJmZTQxZTBiZDJkODZlYzA3YmRkNTc3MzBmNiIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL PERHIASAN, Kategori: G, KBLI: 47735];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sinar baru;0.824740978;1;1;TOKO SINAR JAYA;KANDILO PLAZA;kandilo plaza;22;47;sinar baru kandilo plaza kbli47;1;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
1969;97335297;TOKO SINAR JAYA;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InE2ckk0ZnYxOXFMYzVKUmcyME1UbVE9PSIsInZhbHVlIjoicnBlQm5sTFpERjhjSUtEVUlLRWFxdz09IiwibWFjIjoiYzA5Zjk4ZTc5MzFiODM3OGE1YzI3NDNkMDMxMDBmYjZlZjgzNmI2NTQyMTE2ZWZiMjFhZTIwYmYwZTgwY2E0NSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47592];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sinar jaya;0.824740978;1;4;TOKO SINAR BARU;KANDILO PLAZA;kandilo plaza;22;47;sinar jaya kandilo plaza kbli47;4;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
2101;97334633;TOKO SUMBER ABADI;KANDILO PLAZA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IktYMWUxMldqUjhFVU90cmtmSVdnclE9PSIsInZhbHVlIjoiVkNleUZEUld4WGJnYmVhdXpjRERGQT09IiwibWFjIjoiODE2NzYzMzJkZGQ1OGU3MGUyMmVjZjUyNTljYWVlNDU5Mzc3YTMxMTlmMWQzMmJiZmY4NWU2YmE5MDUxNWNhMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47592];;;46006;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;sumber abadi;0.82844808;1;1;TOKO SUMBER JAYA 2;KANDILO PLAZA;kandilo plaza;23;47;sumber abadi kandilo plaza kbli47;1;0;1;0;Aktif;KANDILO PLAZA;0;0;;;NAIK 0702 - 15.15 WITA;6401040004_0_0;-1.9134543;116.1929204;0;0
