idsubsls;idsls;kdprov;kdkab;kdkec;kddesa;kdsls;kdsubsls;nmprov;nmkab;nmkec;nmdesa;nmsls;centroid_y;centroid_x
6401060019100500;64010600191005;64;1;060;019;1005;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SEKUROU JAYA;KEBUN KELAPA SAWIT;-1.57223;116.154475
6401060019100600;64010600191006;64;1;060;019;1006;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SEKUROU JAYA;KEBUN KELAPA SAWIT;-1.55372;116.1419
6401060019100700;64010600191007;64;1;060;019;1007;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SEKUROU JAYA;KEBUN KELAPA SAWIT;-1.55317;116.132625
6401060019100800;64010600191008;64;1;060;019;1008;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SEKUROU JAYA;KEBUN KELAPA SAWIT;-1.56665;116.148177
6401060019100900;64010600191009;64;1;060;019;1009;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SEKUROU JAYA;KEBUN KELAPA SAWIT;-1.55572;116.148356
6401060019101000;64010600191010;64;1;060;019;1010;0;KALIMANTAN TIMUR;PASER;LONG IKIS;SEKUROU JAYA;KEBUN KELAPA SAWIT;-1.55397;116.150395
6401060020000100;64010600200001;64;1;060;020;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LONG GELANG;RT 001;-1.5407;116.138592
6401060020000200;64010600200002;64;1;060;020;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LONG GELANG;RT 002;-1.52708;116.147173
6401060020000300;64010600200003;64;1;060;020;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LONG GELANG;RT 003;-1.51626;116.155379
6401060020200100;64010600202001;64;1;060;020;2001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;LONG GELANG;HUTAN;-1.52457;116.100435
6401060021000100;64010600210001;64;1;060;021;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TIWEI;RT 001;-1.49933;116.168906
6401060021000200;64010600210002;64;1;060;021;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TIWEI;RT 002;-1.48178;116.170742
6401060021000300;64010600210003;64;1;060;021;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TIWEI;RT 003;-1.48487;116.137899
6401060021000400;64010600210004;64;1;060;021;0004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TIWEI;RT 004;-1.48659;116.133129
6401060021000500;64010600210005;64;1;060;021;0005;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TIWEI;RT 005;-1.46758;116.156799
6401060021200100;64010600212001;64;1;060;021;2001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TIWEI;HUTAN;-1.46246;116.117706
6401060022000100;64010600220001;64;1;060;022;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BELIMBING;RT 001;-1.4017;116.178255
6401060022000200;64010600220002;64;1;060;022;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BELIMBING;RT 002;-1.43427;116.163693
6401060022000300;64010600220003;64;1;060;022;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BELIMBING;RT 003;-1.42116;116.173664
6401060022000400;64010600220004;64;1;060;022;0004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BELIMBING;RT 004;-1.42365;116.180596
6401060022100100;64010600221001;64;1;060;022;1001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BELIMBING;KEBUN SAWIT;-1.4301;116.135976
6401060022100200;64010600221002;64;1;060;022;1002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BELIMBING;KEBUN SAWIT;-1.43879;116.192617
6401060023000100;64010600230001;64;1;060;023;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 001;-1.64559;116.343981
6401060023000200;64010600230002;64;1;060;023;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 002;-1.6407;116.347389
6401060023000300;64010600230003;64;1;060;023;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 003;-1.64046;116.339868
6401060023000400;64010600230004;64;1;060;023;0004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 004;-1.63847;116.340028
6401060023000500;64010600230005;64;1;060;023;0005;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 005;-1.63657;116.339949
6401060023000600;64010600230006;64;1;060;023;0006;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 006;-1.63463;116.340173
6401060023000700;64010600230007;64;1;060;023;0007;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 007;-1.63082;116.347702
6401060023000800;64010600230008;64;1;060;023;0008;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 008;-1.64483;116.325557
6401060023000900;64010600230009;64;1;060;023;0009;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 009;-1.64215;116.325885
6401060023001000;64010600230010;64;1;060;023;0010;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 010;-1.64014;116.326469
6401060023001100;64010600230011;64;1;060;023;0011;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;RT 011;-1.63593;116.328065
6401060023200100;64010600232001;64;1;060;023;2001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ADANG JAYA;HUTAN;-1.61309;116.338027
6401060024000100;64010600240001;64;1;060;024;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 001;-1.55335;116.24395
6401060024000200;64010600240002;64;1;060;024;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 002;-1.55372;116.246156
6401060024000300;64010600240003;64;1;060;024;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 003;-1.55384;116.250483
6401060024000400;64010600240004;64;1;060;024;0004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 004;-1.55162;116.249546
6401060024000500;64010600240005;64;1;060;024;0005;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 005;-1.5491;116.245794
6401060024000600;64010600240006;64;1;060;024;0006;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 006;-1.55032;116.252775
6401060024000700;64010600240007;64;1;060;024;0007;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 007;-1.54837;116.248463
6401060024000800;64010600240008;64;1;060;024;0008;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 008;-1.54697;116.253411
6401060024000900;64010600240009;64;1;060;024;0009;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 009;-1.54689;116.249087
6401060024001000;64010600240010;64;1;060;024;0010;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 010;-1.54459;116.252925
6401060024001100;64010600240011;64;1;060;024;0011;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 011;-1.54397;116.250281
6401060024001200;64010600240012;64;1;060;024;0012;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 012;-1.54387;116.247422
6401060024001300;64010600240013;64;1;060;024;0013;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 013;-1.54496;116.244773
6401060024001400;64010600240014;64;1;060;024;0014;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 014;-1.54678;116.246243
6401060024001500;64010600240015;64;1;060;024;0015;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 015;-1.54604;116.242955
6401060024001600;64010600240016;64;1;060;024;0016;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 016;-1.54248;116.243644
6401060024001700;64010600240017;64;1;060;024;0017;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 017;-1.54887;116.242448
6401060024001800;64010600240018;64;1;060;024;0018;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;RT 018;-1.54945;116.246155
6401060024100100;64010600241001;64;1;060;024;1001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;KEBUN KELAPA SAWIT;-1.54903;116.22623
6401060024100200;64010600241002;64;1;060;024;1002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;KEBUN KELAPA SAWIT;-1.53608;116.223228
6401060024100300;64010600241003;64;1;060;024;1003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;KEBUN KELAPA SAWIT;-1.53907;116.249069
6401060024100400;64010600241004;64;1;060;024;1004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;TAJER MULYA;KEBUN KELAPA SAWIT;-1.53768;116.235783
6401060025000100;64010600250001;64;1;060;025;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BREWE;RT 001;-1.57008;116.128713
6401060025000200;64010600250002;64;1;060;025;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BREWE;RT 002;-1.56326;116.12215
6401060025000300;64010600250003;64;1;060;025;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BREWE;RT 003;-1.56282;116.123415
6401060025100100;64010600251001;64;1;060;025;1001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;BREWE;KEBUN SAWIT;-1.56359;116.122449
6401060026000100;64010600260001;64;1;060;026;0001;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ATANG PAIT;RT 001;-1.59569;116.187686
6401060026000200;64010600260002;64;1;060;026;0002;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ATANG PAIT;RT 002;-1.60153;116.186906
6401060026000300;64010600260003;64;1;060;026;0003;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ATANG PAIT;RT 003;-1.60852;116.18853
6401060026000400;64010600260004;64;1;060;026;0004;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ATANG PAIT;RT 004;-1.59678;116.183986
6401060026000500;64010600260005;64;1;060;026;0005;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ATANG PAIT;RT 005;-1.6033;116.180098
6401060026000600;64010600260006;64;1;060;026;0006;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ATANG PAIT;RT 006;-1.59612;116.179112
6401060026000700;64010600260007;64;1;060;026;0007;0;KALIMANTAN TIMUR;PASER;LONG IKIS;ATANG PAIT;RT 007;-1.60204;116.183555
6401070001000100;64010700010001;64;1;070;001;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 001;-1.66262;115.76382
6401070001000200;64010700010002;64;1;070;001;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 002;-1.65449;115.752758
6401070001000300;64010700010003;64;1;070;001;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 003;-1.6715;115.744223
6401070001000400;64010700010004;64;1;070;001;0004;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 004;-1.65718;115.743661
6401070001000500;64010700010005;64;1;070;001;0005;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 005;-1.66841;115.738279
6401070001000600;64010700010006;64;1;070;001;0006;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 006;-1.67712;115.731223
6401070001000700;64010700010007;64;1;070;001;0007;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 007;-1.67712;115.715128
6401070001000800;64010700010008;64;1;070;001;0008;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 008;-1.68676;115.707055
6401070001000900;64010700010009;64;1;070;001;0009;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 009;-1.70001;115.707603
6401070001001000;64010700010010;64;1;070;001;0010;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 010;-1.72653;115.701083
6401070001001100;64010700010011;64;1;070;001;0011;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 011;-1.67337;115.747639
6401070001001200;64010700010012;64;1;070;001;0012;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 012;-1.67378;115.754215
6401070001001300;64010700010013;64;1;070;001;0013;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA LANGON;RT 013;-1.70482;115.69967
6401070002000100;64010700020001;64;1;070;002;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 001;-1.68934;115.81577
6401070002000200;64010700020002;64;1;070;002;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 002;-1.68726;115.822826
6401070002000300;64010700020003;64;1;070;002;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 003;-1.68494;115.81471
6401070002000400;64010700020004;64;1;070;002;0004;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 004;-1.68209;115.815409
6401070002000500;64010700020005;64;1;070;002;0005;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 005;-1.67884;115.815319
6401070002000600;64010700020006;64;1;070;002;0006;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 006;-1.72074;115.798474
6401070002000700;64010700020007;64;1;070;002;0007;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 007;-1.71162;115.792448
6401070002000800;64010700020008;64;1;070;002;0008;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 008;-1.75156;115.742947
6401070002000900;64010700020009;64;1;070;002;0009;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 009;-1.68322;115.829142
6401070002001000;64010700020010;64;1;070;002;0010;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 010;-1.67986;115.822306
6401070002001100;64010700020011;64;1;070;002;0011;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 011;-1.67824;115.818138
6401070002001200;64010700020012;64;1;070;002;0012;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 012;-1.67483;115.816953
6401070002001300;64010700020013;64;1;070;002;0013;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 013;-1.66997;115.804273
6401070002001400;64010700020014;64;1;070;002;0014;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 014;-1.65765;115.80757
6401070002001500;64010700020015;64;1;070;002;0015;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;RT 015;-1.72387;115.792566
6401070003000100;64010700030001;64;1;070;003;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BATU BUTOK;RT 001;-1.69723;115.837767
6401070003000200;64010700030002;64;1;070;003;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BATU BUTOK;RT 002;-1.70079;115.843367
6401070003000300;64010700030003;64;1;070;003;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BATU BUTOK;RT 003;-1.69703;115.819315
6401070003000400;64010700030004;64;1;070;003;0004;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BATU BUTOK;RT 004;-1.69911;115.821828
6401070003000500;64010700030005;64;1;070;003;0005;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BATU BUTOK;RT 005;-1.71819;115.841164
6401070003000600;64010700030006;64;1;070;003;0006;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BATU BUTOK;RT 006;-1.69087;115.82753
6401070003000700;64010700030007;64;1;070;003;0007;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BATU BUTOK;RT 007;-1.69962;115.812789
6401070004000100;64010700040001;64;1;070;004;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;UKO;RT 001;-1.67554;115.821068
6401070004000200;64010700040002;64;1;070;004;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;UKO;RT 002;-1.66504;115.864351
6401070005000100;64010700050001;64;1;070;005;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KUARO;RT 001;-1.62049;115.822375
6401070005000200;64010700050002;64;1;070;005;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KUARO;RT 002;-1.61807;115.814111
6401070005000300;64010700050003;64;1;070;005;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KUARO;RT 003;-1.62283;115.807816
6401070005000400;64010700050004;64;1;070;005;0004;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KUARO;RT 004;-1.63059;115.805717
6401070005000500;64010700050005;64;1;070;005;0005;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KUARO;RT 005;-1.6425;115.802105
6401070005200100;64010700052001;64;1;070;005;2001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KUARO;HUTAN SEMAK BELUKAR;-1.6246;115.86083
6401070005200200;64010700052002;64;1;070;005;2002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KUARO;HUTAN SEMAK BELUKAR;-1.61949;115.807712
6401070005200300;64010700052003;64;1;070;005;2003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KUARO;HUTAN SEMAK BELUKAR;-1.64206;115.796163
6401070006000100;64010700060001;64;1;070;006;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;PRAYON;RT 001;-1.61145;115.832001
6401070006000200;64010700060002;64;1;070;006;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;PRAYON;RT 002;-1.61748;115.830439
6401070006200100;64010700062001;64;1;070;006;2001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;PRAYON;HUTAN;-1.57594;115.869351
6401070006200200;64010700062002;64;1;070;006;2002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;PRAYON;HUTAN;-1.59742;115.807444
6401070007000100;64010700070001;64;1;070;007;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BINANGON;RT 001;-1.60561;115.759644
6401070007000200;64010700070002;64;1;070;007;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BINANGON;RT 002;-1.62221;115.775797
6401070007000300;64010700070003;64;1;070;007;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BINANGON;RT 003;-1.6342;115.761257
6401070008000100;64010700080001;64;1;070;008;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;LUSAN;RT 001;-1.52705;115.75983
6401070008000200;64010700080002;64;1;070;008;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;LUSAN;RT 002;-1.54366;115.733523
6401070008000300;64010700080003;64;1;070;008;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;LUSAN;RT 003;-1.58368;115.718709
6401070008200100;64010700082001;64;1;070;008;2001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;LUSAN;HUTAN, SEMAK BELUKAR;-1.57043;115.755785
6401070008200200;64010700082002;64;1;070;008;2002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;LUSAN;HUTAN, SEMAK BELUKAR;-1.52497;115.689467
6401070008200300;64010700082003;64;1;070;008;2003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;LUSAN;HUTAN, SEMAK BELUKAR;-1.39742;115.758452
6401070009000100;64010700090001;64;1;070;009;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA PAYANG;RT 001;-1.51278;115.808411
6401070009000200;64010700090002;64;1;070;009;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA PAYANG;RT 002;-1.50443;115.847948
6401070009000300;64010700090003;64;1;070;009;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA PAYANG;RT 003;-1.55907;115.822975
6401070010000100;64010700100001;64;1;070;010;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;LONG SAYO;RT 001;-1.53667;115.860125
6401070010000200;64010700100002;64;1;070;010;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;LONG SAYO;RT 002;-1.46832;115.966197
6401070011000100;64010700110001;64;1;070;011;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;RT 001;-1.40333;115.874758
6401070011000200;64010700110002;64;1;070;011;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;RT 002;-1.40402;115.884498
6401070011000300;64010700110003;64;1;070;011;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;RT 003;-1.40237;115.875482
6401070011000400;64010700110004;64;1;070;011;0004;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;RT 004;-1.402;115.874651
6401070011000500;64010700110005;64;1;070;011;0005;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;RT 005;-1.40166;115.874618
6401070011000600;64010700110006;64;1;070;011;0006;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;RT 006;-1.40129;115.874584
6401070011000700;64010700110007;64;1;070;011;0007;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;RT 007;-1.40049;115.875608
6401070011000800;64010700110008;64;1;070;011;0008;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;RT 008;-1.43963;115.956548
6401070011200100;64010700112001;64;1;070;011;2001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;HUTAN, SEMAK BELUKAR;-1.45575;115.838302
6401070011200200;64010700112002;64;1;070;011;2002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;HUTAN, SEMAK BELUKAR;-1.42298;115.83261
6401070011200300;64010700112003;64;1;070;011;2003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;HUTAN, SEMAK BELUKAR;-1.36423;115.842881
6401070011200400;64010700112004;64;1;070;011;2004;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;HUTAN, SEMAK BELUKAR;-1.40801;115.966145
6401070011200500;64010700112005;64;1;070;011;2005;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;HUTAN, SEMAK BELUKAR;-1.3304;115.979034
6401070011200600;64010700112006;64;1;070;011;2006;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;HUTAN, SEMAK BELUKAR;-1.30741;115.901464
6401070011200700;64010700112007;64;1;070;011;2007;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SWAN SLUTUNG;HUTAN, SEMAK BELUKAR;-1.24605;115.84705
6401070012000100;64010700120001;64;1;070;012;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SEKUAN MAKMUR;RT 001;-1.65038;115.696174
6401070012000200;64010700120002;64;1;070;012;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SEKUAN MAKMUR;RT 002;-1.64424;115.695081
6401070012000300;64010700120003;64;1;070;012;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SEKUAN MAKMUR;RT 003;-1.63887;115.692321
6401070012000400;64010700120004;64;1;070;012;0004;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SEKUAN MAKMUR;RT 004;-1.63989;115.730484
6401070012000500;64010700120005;64;1;070;012;0005;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SEKUAN MAKMUR;RT 005;-1.63275;115.69586
6401070012000600;64010700120006;64;1;070;012;0006;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SEKUAN MAKMUR;RT 006;-1.61493;115.677446
6401070013000100;64010700130001;64;1;070;013;0001;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SELERONG;RT 001;-1.71259;115.756317
6401070013000200;64010700130002;64;1;070;013;0002;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SELERONG;RT 002;-1.68842;115.770871
6401070013000300;64010700130003;64;1;070;013;0003;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SELERONG;RT 003;-1.68367;115.767791
6401070013000400;64010700130004;64;1;070;013;0004;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SELERONG;RT 004;-1.66244;115.781704
6401070013000500;64010700130005;64;1;070;013;0005;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SELERONG;RT 005;-1.68994;115.757306
6401070013000600;64010700130006;64;1;070;013;0006;0;KALIMANTAN TIMUR;PASER;MUARA KOMAM;SELERONG;RT 006;-1.6481;115.778776
6401080001000100;64010800010001;64;1;080;001;0001;0;KALIMANTAN TIMUR;PASER;LONG KALI;MUARA TELAKE;RT 001;-1.61354;116.494014
6401080001000200;64010800010002;64;1;080;001;0002;0;KALIMANTAN TIMUR;PASER;LONG KALI;MUARA TELAKE;RT 002;-1.62658;116.510909
6401080001000300;64010800010003;64;1;080;001;0003;0;KALIMANTAN TIMUR;PASER;LONG KALI;MUARA TELAKE;RT 003;-1.62471;116.512337
6401080001000400;64010800010004;64;1;080;001;0004;0;KALIMANTAN TIMUR;PASER;LONG KALI;MUARA TELAKE;RT 004;-1.60247;116.508581
6401080001000500;64010800010005;64;1;080;001;0005;0;KALIMANTAN TIMUR;PASER;LONG KALI;MUARA TELAKE;RT 005;-1.62403;116.515838
6401080001000600;64010800010006;64;1;080;001;0006;0;KALIMANTAN TIMUR;PASER;LONG KALI;MUARA TELAKE;RT 006;-1.62279;116.51729
6401080001000700;64010800010007;64;1;080;001;0007;0;KALIMANTAN TIMUR;PASER;LONG KALI;MUARA TELAKE;RT 007;-1.62066;116.519374
6401080001000800;64010800010008;64;1;080;001;0008;0;KALIMANTAN TIMUR;PASER;LONG KALI;MUARA TELAKE;RT 008;-1.60554;116.538699
6401080002000100;64010800020001;64;1;080;002;0001;0;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;RT 001 DUSUN 1;-1.55866;116.315484
6401080002000200;64010800020002;64;1;080;002;0002;0;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;RT 002 DUSUN 1;-1.57175;116.319266
6401080002000300;64010800020003;64;1;080;002;0003;0;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;RT 003 DUSUN 1;-1.58353;116.384554
6401080002000400;64010800020004;64;1;080;002;0004;0;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;RT 004 DUSUN 1;-1.60548;116.372205
6401080002000500;64010800020005;64;1;080;002;0005;0;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;RT 005 DUSUN 2;-1.61174;116.415347
6401080002000600;64010800020006;64;1;080;002;0006;0;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;RT 006 DUSUN 2;-1.64073;116.405235
6401080002000700;64010800020007;64;1;080;002;0007;0;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;RT 007 DUSUN 1;-1.58329;116.332504
6401080002000800;64010800020008;64;1;080;002;0008;0;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;RT 008 DUSUN 1;-1.55132;116.354415
6401080002000900;64010800020009;64;1;080;002;0009;0;KALIMANTAN TIMUR;PASER;LONG KALI;SEBAKUNG;RT 009 DUSUN 1;-1.59857;116.355684
